possibly_sensitive,lang,tweet_id,text,created_at,type
False,en,1466159950749736972,"I have a heart condition. I found out literally right when COVID hit but before it got bad - because I had a heart attack. If that had happened, with the symptoms I experienced - flu-like - I’d be dead because I wouldn’t have gone to the doctor. https://t.co/y9uC5Opl7p",2021-11-29 21:39:06+00:00,quoted
True,en,1466159950317641730,"@iamlisalogan It was a Way they side stepped the parents and even local governments. 

It’s a force for all Covid Policies. 

Here’s ACE interface.   https://t.co/tuec3xEAOc",2021-11-29 21:39:06+00:00,replied_to
False,en,1466159950284136451,@BillKristol Apparently Trump could debate Biden while standing in the middle of Fifth Avenue with COVID — and not lose a single vote.,2021-11-29 21:39:06+00:00,replied_to
False,it,1466159949403336704,"@Qua_Agatha Penso che sia dovuto al fatto che alcuni ospedali non si occupano proprio di malati covid e quindi appena viene trovato qualcuno positivo, chiudono il reparto. Probabilmente loro associano l'essere novax alla maggiore circolazione del virus",2021-11-29 21:39:06+00:00,replied_to
False,en,1466159949218828299,"The new #Covid-19 variant #Omicron looks set to keep markets nervous until further data about its characteristics is available. Should it only show limited variance to delta, markets are likely to quickly return to old habits.",2021-11-29 21:39:06+00:00,
False,en,1466159949004914695,Dutch authorities are checking for the omicron variant after 61 passengers on two flights from South Africa tested positive for COVID-19. https://t.co/tLMkHBuh9h,2021-11-29 21:39:06+00:00,
False,en,1466159948782399489,This Girl Can inspires 1 in 6 women to move more in COVID-19 https://t.co/lIQn5JMAjO,2021-11-29 21:39:06+00:00,
False,en,1466159948056956935,"@BillKristol More people died of Covid Under president @joebiden than President Trump 

Biden says ""anyone who is responsible for that many deaths should not remain as President of the United States of America""

So will Joe Biden Resign?",2021-11-29 21:39:06+00:00,replied_to
False,fr,1466159947100659714,@evatrhd jsp covid s’agirait de suivre,2021-11-29 21:39:05+00:00,replied_to
False,en,1466159947092168708,"@stevebloom55 @johnmyers Cool. You do it then. I didn't make any claims by the way. I asked a question. Why aren't places with low vaccination rates doing materially worse in terms of case spread? The answer, of course, is that vaccines don't meaningfully affect Covid transmission.",2021-11-29 21:39:05+00:00,replied_to
False,en,1466159944596606977,"From Monroe County Dept. of Health: ""There were 624 new confirmed cases of COVID-19 reported today.""

Ouch.",2021-11-29 21:39:05+00:00,
False,en,1466159944391036928,I do find it amusing the guy who hates quests so much is also letting covid live rent free. What's the psychological mapping for this? Must be some crossover. https://t.co/jBbK7aq0hP,2021-11-29 21:39:05+00:00,quoted
False,en,1466159944277934080,COVID stress = increase liquor sales. https://t.co/rumCbXNFwX,2021-11-29 21:39:05+00:00,quoted
False,es,1466159944059789316,"Ana Bárbara reapareció en las redes sociales tras ser diagnosticada con COVID-19, aunque esta vez angustió a su público por salir con oxígeno.
https://t.co/rm1BSoJCcz https://t.co/21IiFLZzV9",2021-11-29 21:39:05+00:00,
False,en,1466159943938052096,.@POTUS @BorisJohnson @emmanuelmacron @palazzo_chigi @EUCouncil @RegSprecher @JPN_PMO @JustinTrudeau the 🌍 needs #COVID vaccine access now. Step up to ensure #VaccineJustice for all by sharing all promised doses through COVAX by the end of 2021. https://t.co/GiFRrX76Yy,2021-11-29 21:39:05+00:00,
False,ca,1466159943715852288,El Covid cada 3 meses https://t.co/tSCagOSno2,2021-11-29 21:39:05+00:00,
False,en,1466159943552225282,"@Livebythecreed5 @Burkie716 @RepSwalwell It may lesson symptoms. Vaxxed people die as well. It's unfortunate vaxxed or unvaxxed, all are literal victims. These diseases are not occuring naturally. No taste and smell, symptom of EBOLA. But why the average American does not know that, nor understand what COVID really is.",2021-11-29 21:39:05+00:00,replied_to
False,en,1466159943057383439,Four move local COVID-19 deaths — and more than 400 new cases — have been reported by the Vermilion County Health Department this week. https://t.co/8yB65JZrMm,2021-11-29 21:39:05+00:00,
False,es,1466159940754624533,Inyección financiera para empresas y trabajadores en primera línea de la lucha contra la Covid–19 en Bulgaria https://t.co/JtmLGLZLYb,2021-11-29 21:39:04+00:00,
False,pt,1466159940582752259,@cherrkyoin o covid se propagando,2021-11-29 21:39:04+00:00,replied_to
False,en,1466159940431761408,idk if one headline can completely define a person but this comes pretty close https://t.co/JZpoLPzevk,2021-11-29 21:39:04+00:00,
False,en,1466159939789983750,"Nothing I have seen or read has shown me that #Omicron covid is any worse than other strains.

So why the sudden hysteria??",2021-11-29 21:39:04+00:00,
False,pt,1466159939458670597,"@camposmello So faltou dizer ""forca COVID"". Infelizmente nao temos jornalismo. Analise¿ Ideia¿ Nao por aqui. Jornalismo preguicoso¿ Sim, nos temos👆",2021-11-29 21:39:04+00:00,replied_to
False,en,1466159938414301186,@DearAuntCrabby We will beat Covid one way or another.,2021-11-29 21:39:03+00:00,replied_to
False,en,1466159938007359490,"@Kamran_Yousaf @MiftahIsmail World did not have covid, lockdown, shutdown in last 100 years.

World was not in life saving mode in last 100 years.",2021-11-29 21:39:03+00:00,replied_to
False,en,1466159937541844995,5G may not give you covid but fucking hell the masts give you eye cancer,2021-11-29 21:39:03+00:00,
False,pt,1466159937030139908,@thurbantes quem tem covid está covidado,2021-11-29 21:39:03+00:00,replied_to
False,en,1466159935272718351,i miss summer holidays before the covid,2021-11-29 21:39:03+00:00,
False,en,1466159934446444551,Leading scorer Souley Boum returns to practice today. Was in Covid protocol. Aggies at Miners Fri night. Televised on @KFOX14 at 6pm.  @BucketsForSale_ @CBS4Local @UTEPMBB https://t.co/zp81dPzM48,2021-11-29 21:39:02+00:00,
False,en,1466159933477502978,"Health officials will “assume the worst” about the Omicron variant until more information is…
#Covid19 #Nphet #Covid #News #Holohan https://t.co/PtP6rzlTHo",2021-11-29 21:39:02+00:00,
False,en,1466159932739407873,"The omicron variant was found in 74% of the 249 Covid-19 samples that were gene sequenced in South Africa in November, the NICD says https://t.co/QQGERLrIsl",2021-11-29 21:39:02+00:00,
False,en,1466159932722618377,"Moderna falls after losing an appeal of a patent ruling involving a rival’s drug-delivery technology, which could make its Covid-19 vaccine vulnerable to infringement suits https://t.co/1xEMqBvYu3",2021-11-29 21:39:02+00:00,
False,en,1466159932080861187,@SSSTTACIE @WRIGHT3OUS___ you are still cute with your covid face,2021-11-29 21:39:02+00:00,replied_to
False,it,1466159931988619266,"Sono sicuro che se gli USA avessero preso le stesse misure anti Covid che fanno oggi la Cina, Italia e molti altri paesi europei li avrebbero seguiti dicendo che quello che facciamo noi è l'unica strada giusta.
#COVID19",2021-11-29 21:39:02+00:00,
False,en,1466159930600304644,@baseballbalker @JeuchSamuel @TheWatioer @athielen19 Yes... getting a vaccine is less heroic than rushing an active shooter... first of all a gunshot is instant and second of all getting the covid shot doesn't prevent you from spreading it... it's ok to get the covid shot... but to call it heroic is utterly ridiculous lol https://t.co/MEx4MZV4Jn,2021-11-29 21:39:02+00:00,replied_to
False,en,1466159930424139784,"Kids wear masks in school all day. They eat lunch outside in cold weather. They play sports while masked. It makes *no sense* that the most brutally repressive covid measures are being forced on the age cohort least at risk.
https://t.co/BWL1HJlOsY",2021-11-29 21:39:02+00:00,
False,en,1466159930033930240,"@BillKristol Laying your hopes and dreams at the alter of covid, I'm against it. Always believed Covid was overrated and still do.",2021-11-29 21:39:01+00:00,replied_to
False,de,1466159929882992641,"@Patrici60345749 @spdbt @OlafScholz Nein, bei dieser Grafik geht es um eine Risikoschätzung an COVID-19 zu versterben.",2021-11-29 21:39:01+00:00,replied_to
False,es,1466159929694244868,"@danielboom1734 @marina_leonora @loderaulo Es falso no porque los muertos no existan -ojalá fuera así- si no porque ElMequetrefe y HoNAZIo acordaron en que cualquier persona que hubiera fallecido con una gripe y, SIN AUTOPSIA, le pusieron como causa ""covid"" a pesar de tener enfermedades gravísimas de base, como cáncer. https://t.co/Ec1DJZlvqn",2021-11-29 21:39:01+00:00,replied_to
False,en,1466159928918167557,"""The online training course was very informative and well presented. I wouldn’t change a thing. It included everything we wanted, including covid.""
Tracy Feetham
Holistic Therapist
https://t.co/cSMbqp9Amv

#Photobiomodulation #PBMTherapy #PBMTherapyHeals  #THORLaser #NovoTHOR https://t.co/DfsoXq02pT",2021-11-29 21:39:01+00:00,
False,en,1466159926854705152,"@VTottenham @Lukathfc @CaptainConte @KingKane_9 @AfcRealist__ @FootballlForAll Not to the countries slowly banning your sort, I hear Tesco is a good place at the moment seen as your lot got so distressed by Santa getting a covid pass.",2021-11-29 21:39:01+00:00,replied_to
False,en,1466159926552801281,"Omicron in Ghana: Vaccines are available in sufficient quantities to allow people to take part - Director. Health Promotion and Leader of Covid-19, Dr. Aboagye Dacosta. #PMExpress",2021-11-29 21:39:01+00:00,
False,en,1466159924677906434,"Sad to hear about any death, but these people are simply mad.
Anti-vaxx Christian broadcaster Marcus Lamb dies of Covid aged 64 https://t.co/lNo21Vy1Yt",2021-11-29 21:39:00+00:00,
False,en,1466159923448922113,Former President Trump is denying the report&gt;&gt;&gt;https://t.co/0Be1nNxmtR,2021-11-29 21:39:00+00:00,
False,en,1466159923310608390,"Today is World AIDS Day-a day to commemorate those who have died from an AIDS-related illness, &amp; unite in the fight against HIV. As we continue to fight the COVID-19 pandemic, we can defeat both COVID &amp; AIDS through expanding access to healthcare &amp; ensuring universal testing. https://t.co/Vg6L5jhhFe",2021-11-29 21:39:00+00:00,
False,es,1466159923289636870,"Los precios del petróleo cayeron tras darse a conocer el primer caso de la variante ómicron del COVID-19 y la reunión de la OPEP+
https://t.co/mfbwwOE3nd",2021-11-29 21:39:00+00:00,
False,en,1466159923084079106,Via Nebraska AP: Nebraska health officials say that many of the sickest COVID-19 patients who are filling up the state's hospitals are now unvaccinated younger adults instead of older individuals.,2021-11-29 21:39:00+00:00,
False,en,1466159920273895434,@StokesyPlays @DanWrexham @WxmRob I just don't need it .. I got an immune system.  I beat flu twice without a vaccine and covid ! People think cos I got a severe heart condition I should have it . How do I know them vaccines ain't gonna make it worse,2021-11-29 21:38:59+00:00,replied_to
False,en,1466159916247306253,"Africa: tackle HIV and COVID-19 together     
https://t.co/o1AGToABol",2021-11-29 21:38:58+00:00,
False,en,1466159915882487811,"@Strettonram @lollujo Bad bad stocks lol.
Ev companies, weed stocks some energy companies and another thats developing a vegan friendly covid vaccine or supposed to be 🤷‍♂️ https://t.co/9KJtQiiKWD",2021-11-29 21:38:58+00:00,replied_to
False,en,1466159915819585541,@HollyJen86 @McgibbonPaddy @Sjopinion10 Because long covid is absolute BS. Plus twice your age 😂 you’re at least 40,2021-11-29 21:38:58+00:00,replied_to
False,en,1466159915655839748,"@Dblade76 @cookingforreal @ZeroCOVID4Ever If we can get covid and pass covid with vaccine, then why take the vaccine?",2021-11-29 21:38:58+00:00,replied_to
False,en,1466159914670342144,"Psaki Falsely Claims Trump Told People to ""Inject Bleach"" After Peter Doocy Points Out There Have Been More Covid Deaths Under Biden Than Trump (VIDEO) https://t.co/BySxOD6zpm",2021-11-29 21:38:58+00:00,
False,en,1466159913592397824,"Watch Jim Cramer Lose It Over COVID, Demands Insane Authoritarian Solution | DM CLIPS | Rubin Report https://t.co/XXD1qW2eaI https://t.co/nSPkdBLgfp",2021-11-29 21:38:57+00:00,
False,en,1466159913537871877,"@iballus @Gods_WarPlan @RealTina40 @gladiator1536 I'm more afraid of a cereal box vaccine than I am of Wuhan Clan lab virus. I had covid back in Nov2020, and still counting antibodies. Majority of the world was doing fine PRE vaccines!",2021-11-29 21:38:57+00:00,replied_to
False,en,1466159913428787203,"If you had COVID, how long did it take to get your taste and smell back?",2021-11-29 21:38:57+00:00,
False,en,1466159911474245641,"Now he has to answer to God for all the people he deceived to not take vaccine and they died.

Anti-vaccine Christian broadcaster Marcus Lamb dies at 64 after contracting Covid https://t.co/batAvsJrei via @Yahoo",2021-11-29 21:38:57+00:00,
False,en,1466159910492721160,@BolWrld Covid,2021-11-29 21:38:57+00:00,replied_to
False,en,1466159910421475337,"@MatMvB @canadiangirls99 @ezralevant Booster up.  Keep playing Russian Roulette and let's see who has the last laugh.  You, with a weakened immune system; getting Covid regularly (Psaki just got again); or the control group.",2021-11-29 21:38:57+00:00,replied_to
False,en,1466159910396350464,"@aschnitt53 Yeah, I honestly don’t know. He’s played 4 years, ‘17, ‘18’ ‘19, and ‘21, but sat out ‘20 with an injury. I don’t know if the extra Covid year applies here or not.",2021-11-29 21:38:57+00:00,replied_to
False,de,1466159909515501571,"Gruß aus Stuttgart: Rechtsgutachten für Winfried Kretschmann kommt zum Schluss Bund kann verfassungstreu Impfpflicht einführen, sie stelle 
die „bessere Verwirklichung von Freiheitsrechten“ in Aussicht. #Covid  https://t.co/PVqGw4LFkb",2021-11-29 21:38:57+00:00,
False,en,1466159908550705153,"🚨BREAKING🚨 #Patriots S Kyle Dugger has tested positive for COVID-19 and has been placed on the COVID-19 list, per @FieldYates 

Huge loss for NE who has their toughest game against the #Bills",2021-11-29 21:38:56+00:00,
