possibly_sensitive,created_at,lang,text,tweet_id,type,clean_tweet
False,2021-11-29T03:37:52.000Z,en,RT @harIeyverse: the little girl after black widow blow up the building https://t.co/WAbUcK2Exf,1465163071039545346,retweeted,"['blow', 'rt', 'girl', 'widow', 'black', 'building', 'little']"
False,2021-11-29T03:37:02.000Z,es,"@camilin_pelukin @DarechiZ @TheSpeedster05 Spiderman nwh y Loki: *revolucionan la industria y la mitología de marvel hasta donde la conocemos*

La gente: WV besto serie, a Shang Chi es la mejor de la fase 4 junto a Black widow 🤪🤪🤪🙄😳🤩😍",1465162864239464453,replied_to,"['marvel', 'chi', 'spiderman', 'fase', 'pelukin', 'la', 'mitologia', 'mejor', 'donde', 'besto', 'industria', 'loki', 'wv', 'de', 'revolucionan', '*', 'nwh', 'junto', 'e', 'gente', 'widow', 'serie', 'hasta', 'conocemos', 'shang', '4', 'black']"
False,2021-11-29T03:37:00.000Z,en,She got me watching black widow with her and now i gotta hide my giant florence pugh crush https://t.co/azUrUcJR4O,1465162853321781248,,"['hide', 'widow', 'giant', 'got', 'black', 'crush', 'watching', 'pugh', 'florence']"
False,2021-11-29T03:36:06.000Z,en,@_FireMonkey Hopper from Stranger things vs Og Black Widow,1465162627798163460,replied_to,"['v', 'thing', 'stranger', 'hopper', 'og', '@', 'widow', 'black', 'firemonkey']"
False,2021-11-29T03:35:16.000Z,en,@Thecomicsking what are you talking about? you think iron man was more popular 15 years ago??? or star lord?? you sound insane. and calling me slurs isn’t helping ur case. and now he would not have known hawkeye or star lord or black widow by name 10 or 15 years ago. please shut up,1465162419701960704,replied_to,"['would', 'year', 'shut', 'please', 'calling', 'lord', '15', 'think', 'popular', 'man', 'name', 'helping', 'ur', 'hawkeye', 'case', 'star', 'about', 'slur', 'talking', 'ago', '10', 'known', 'widow', 'iron', 'black', 'sound', '?', 'insane']"
False,2021-11-29T03:34:17.000Z,en,"@_FireMonkey @iFireMonkey Special Forces, Sash Sargeant, and Black Widow.",1465162169373405191,replied_to,"['sargeant', 'sash', 'force', 'widow', '@', 'special', 'black', 'firemonkey']"
False,2021-11-29T03:34:08.000Z,en,Lmao black widow left behind a side nigga https://t.co/QTW4Y7W6PC,1465162131616276483,quoted,"['behind', 'left', 'widow', 'black', 'lmao', 'nigga', 'side']"
False,2021-11-29T03:34:00.000Z,en,RT @MensHealthMag: It's not because of what happened to Black Widow. https://t.co/SxzGzJe7Bl,1465162099353690116,retweeted,"['widow', 'happened', 'black', 'rt']"
False,2021-11-29T03:33:33.000Z,en,Now playing: Black Widow Spider by Parquet Courts,1465161984127770628,,"['court', 'parquet', 'widow', 'playing', 'black', 'spider']"
False,2021-11-29T03:33:24.000Z,en,"RT @ari_amaru: ‘ Black widow ‘

With @iam_DemonKing 
Couture @ritenutobytac 
Model &amp; Mua @ari_amaru https://t.co/CPPueCPi12",1465161949218414593,retweeted,"['&', 'demonking', 'rt', ""'"", 'amp', 'amaru', 'widow', 'couture', 'black', 'model', 'mua']"
False,2021-11-29T03:32:57.000Z,in,"RT @Marvfess: Marv! Spoiler shang chi, eternals, black widow

Yang love languagenya physical touch lebih suka pegangan tangan atau dielus-e…",1465161833325551623,retweeted,"['chi', 'eternals', 'languagenya', 'spoiler', 'marv', 'rt', 'love', 'pegangan', 'e', 'yang', 'suka', 'dielus', '!', 'physical', 'tangan', 'atau', 'widow', 'shang', 'black', 'lebih', 'touch']"
False,2021-11-29T03:32:32.000Z,en,"RT @criminalplaza: marvel symbols:

⍟ captain america 
⎊ iron nan
⧗ / ⴵ black widow 
✇ hulk
✵ captain marvel 
۞ doctor strange
४ loki 
𖤍 va…",1465161731198627843,retweeted,"['loki', 'rt', 'va', 'marvel', 'captain', '/', 'widow', 'iron', 'symbol', 'black', 'hulk', 'america', '#', 'nan', 'strange', '4', 'doctor']"
False,2021-11-29T03:32:30.000Z,en,It's not because of what happened to Black Widow. https://t.co/SxzGzJe7Bl,1465161723736956931,,"['widow', 'happened', 'black']"
False,2021-11-29T03:32:13.000Z,en,C$28.48 - #FreeShipping #BlackFriday | Time is Running Out  Black Widow Colored Pencils For Adults - 24 #BlackWidow                  👉. https://t.co/GudaRKu4CZ,1465161648918904840,,"['24', '48', 'adult', 'running', 'colored', 'pencil', 'time', '|', 'widow', 'c', 'black', '$', '28']"
False,2021-11-29T03:31:13.000Z,en,"RT @Classic36Talks: @_FireMonkey Regular Item Shop Items:
- Reflex
- Sledge
- Black Widow

or if it were items that were never supposed to…",1465161398414049282,retweeted,"['rt', 'never', 'item', 'regular', 'widow', '@', 'reflex', 'black', 'supposed', 'shop', 'item', 'sledge', 'firemonkey']"
False,2021-11-29T03:31:10.000Z,en,RT @clintashabot: is that fear i sense in the famed black widow? or perhaps concern for that archer of yours? i suppose love truly changes…,1465161388150734849,retweeted,"['concern', 'rt', 'famed', 'sense', 'fear', 'suppose', 'widow', 'truly', 'love', 'black', 'perhaps', 'archer', 'change', 'yours', '?']"
False,2021-11-29T03:30:15.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1465161156465553412,retweeted,"['mcu', 'one', 'rt', 'endgame', 'stark', 'toni', 'widow', 'black', 'maymer']"
False,2021-11-29T03:30:00.000Z,en,Take a closer look at the incredible Black Widow Black &amp; White Suit 1/4 Scale Statues https://t.co/U8JAfzGtY1 via @YouTube,1465161092297109504,,"['&', 'white', 'incredible', '1/4', 'amp', 'statue', 'widow', 'scale', 'black', 'suit', 'closer', 'look', 'take']"
False,2021-11-29T03:29:18.000Z,ja,"【私の名盤】Black Widow- Sacrifice
「集まれ魔女よ！」ってこの名盤の邦題だったかな？
 https://t.co/0ThlLPAwxF",1465160915146637312,,"['(', '[', 'noBang', 'Ji', 'Ti', 'yo', ')', 'Pan', 'Nu', '!', 'tsutekonoMing', 'Si', 'noMing', 'datsutakana', 'widow', 'black', ']', 'sacrifice', 'mareMo', '?']"
False,2021-11-29T03:26:45.000Z,en,"Me: Arresting Kyle

Also me: Crying about Hawkeye and Black widow in endgame",1465160274214797317,,"['also', 'endgame', 'arresting', 'kyle', 'widow', 'cry', 'black', 'hawkeye']"
False,2021-11-29T03:25:21.000Z,en,"@FPWellman She flipped on Cheney, too, in true cowardice form.

First she defended her, but when the politics fallout was too great, she turned on her like a black widow to its partner.",1465159920257544192,replied_to,"['true', 'cowardice', 'great', 'fallout', 'cheney', 'form', 'defended', 'widow', 'partner', 'like', 'black', 'politics', 'first', 'turned', 'flipped']"
False,2021-11-29T03:23:16.000Z,in,"Ingat dah taknak layan marvel lepas endgame tahu2
 
WandaVision ✅
Falcon and Winter Soldier ✅
Black Widow ✅
Loki ✅
Shang Chi ✅

Tinggal What if, Hawkeye, Venom, Spiderman pastu jumpa tahun depan hehehe",1465159397676511235,,"['marvel', 'dah', 'chi', 'soldier', 'tahu2', 'spiderman', 'tinggal', 'jumpa', 'venom', 'depan', 'hawkeye', 'pastu', 'lepas', 'hehehe', 'layan', 'loki', 'endgame', 'ingat', 'wandavision', 'widow', 'taknak', 'shang', 'black', 'falcon', 'tahun', 'winter']"
False,2021-11-29T03:22:33.000Z,en,Check out BLACK WIDOW 005 - DIGITAL CODE ONLY https://t.co/io13m3ABYu @eBay #BlackWidow #NatashaRomanoff #Hawkeye #ClintBarton #Avengers #WinterSoldier #BuckyBarnes #RedGuardian #Arcade #ARCadenski #Hydra #MARVEL #MarvelComics #MakeMineMarvel #StanLee #Comics #ComicBooks,1465159217573240842,,"['005', 'code', 'widow', 'check', 'digital', 'black']"
False,2021-11-29T03:21:46.000Z,en,@K7Eli This give me MALE BLACK WIDOW vibes🥵🥵,1465159018796650496,replied_to,"['widow', 'black', 'vibe', 'give', 'male']"
False,2021-11-29T03:20:39.000Z,en,MCU Captain America is literally just a super powered version of Black Widow with Shield and he’s one of the weakest Avengers. Glad he retired cause how the hell he’s gonna fight MCU Phase 4 level threat like Celestials and shit? https://t.co/h72SX0g7ak,1465158739552395266,quoted,"['glad', 'celestials', '?', 'avenger', 'phase', 'fight', 'version', 'retired', 'captain', 'hell', 'america', 'literally', 'level', 'threat', 'mcu', 'shit', 'weakest', 'super', 'shield', 'one', 'widow', 'black', '4', 'like', 'going', 'powered']"
False,2021-11-29T03:20:35.000Z,en,@Megatronnexus Black Widow is the worst movie. By far.,1465158720992722946,replied_to,"['worst', 'movie', 'far', 'widow', 'black']"
False,2021-11-29T03:20:05.000Z,en,Check out BLACK WIDOW 004 - DIGITAL CODE ONLY https://t.co/iO5HRiGFUP @eBay #BlackWidow #NatashaRomanoff #Hawkeye #ClintBarton #Avengers #WinterSoldier #BuckyBarnes #RedGuardian #Arcade #ARCadenski #Hydra #MARVEL #MarvelComics #MakeMineMarvel #StanLee #Comics #ComicBooks,1465158598821044224,,"['code', 'widow', '004', 'check', 'digital', 'black']"
False,2021-11-29T03:20:01.000Z,en,"@mattyglesias I really enjoyed Black Widow, but Dune was on another level entirely.",1465158581120946178,replied_to,"['widow', 'really', 'enjoyed', 'dune', 'black', 'entirely', 'level', 'another']"
False,2021-11-29T03:19:23.000Z,en,Check out BLACK WIDOW 003 - DIGITAL CODE ONLY https://t.co/nj0YIhSAAz @eBay #BlackWidow #NatashaRomanoff #Hawkeye #ClintBarton #Avengers #WinterSoldier #BuckyBarnes #RedGuardian #Arcade #ARCadenski #Hydra #MARVEL #MarvelComics #MakeMineMarvel #StanLee #Comics #ComicBooks,1465158419959238660,,"['code', 'widow', '003', 'digital', 'check', 'black']"
False,2021-11-29T03:19:18.000Z,en,My dad finally watched black widow tonight then watched the part where nat dies in endgame so he could get a refresher on how she died bc of the end credits scene in bw…but he kept the movie playing til the end so I had to experience nat AND tony’s deaths all over again🙃🙃🙃,1465158397750296576,,"['died', 'tonight', 'til', 'end', 'bw', 'credit', 'could', 'dad', 'nat', 'watched', 'part', 'movie', 'dy', 'playing', 'get', 'experience', 'tony', 'refresher', 'bc', 'endgame', ""'s"", 'scene', 'widow', 'black', 'finally', 'kept', 'death']"
False,2021-11-29T03:17:53.000Z,en,Black Widow &gt; Eternals &gt; Shang Chi,1465158043000360966,,"['&', 'chi', 'widow', 'gt', 'black', 'eternals', 'shang']"
False,2021-11-29T03:16:54.000Z,en,"https://t.co/VQbEXoDKsQ The Best TV Shows and Movies to Watch This Week: Gossip Girl, Virgin River, Black Widow https://t.co/fou92CiiZf",1465157795536273408,,[]
False,2021-11-29T03:15:17.000Z,es,seguro que cinemacenter va a sacar funciones solo en castellano como hicieron con black widow y desde ya me tirita el ojo,1465157388110123012,,"['va', 'que', 'como', 'en', 'ojo', 'sacar', 'seguro', 'ya', 'con', 'cinemacenter', 'desde', 'funciones', 'solo', 'hicieron', 'tirita', 'castellano', 'widow', 'el', 'black']"
False,2021-11-29T03:13:39.000Z,es,maldita mierda como black widow va a terminar así,1465156976787308545,,"['terminar', 'como', 'va', 'mierda', 'asi', 'widow', 'black', 'maldita']"
False,2021-11-29T03:13:35.000Z,en,@pringlesandmilk yeah there’s some dialogue during the Fade to Black when you Black Widow him… https://t.co/Zr9ow0RyPA,1465156962115624961,replied_to,"['fade', 'widow', 'yeah', 'black', 'dialogue']"
False,2021-11-29T03:12:35.000Z,en,Black Widow should be unvaulted!,1465156709387681806,,"['widow', 'black', '!', 'unvaulted']"
False,2021-11-29T03:11:58.000Z,en,"It's been 3 years since Endgame, please tell me how I just watched it with someone who didn't know Black Widow died #LivingUnderARock",1465156556119543815,,"['know', 'year', 'endgame', 'tell', '3', 'since', 'please', 'someone', 'died', 'widow', 'watched', 'black']"
False,2021-11-29T03:11:00.000Z,in,"@letjjn Padahal action lebih seru, powernya mereka lebih masuk akal buat lawan musuh monster dari pada captain sama black widow yg kayak gaada senjatanya 😥 cuma ya mungkin juga faktor yg main ga seterkenal yg lain jd gitu deh",1465156311612477441,replied_to,"['yg', 'akal', 'seterkenal', 'sama', 'dari', 'gitu', 'seru', 'powernya', 'ga', 'musuh', 'ya', 'kayak', 'captain', 'juga', 'mereka', 'main', 'jd', 'cuma', 'senjatanya', 'pada', 'buat', 'lawan', 'gaada', 'lain', 'masuk', 'deh', 'mungkin', 'action', 'widow', 'black', 'padahal', 'faktor', 'lebih', 'monster']"
False,2021-11-29T03:07:01.000Z,en,Past Present Future gluing site: Black widow spiders kill males after #mating Why? To stop #snoring before it starts https://t.co/HkBKF5Nleu,1465155308381249540,,"['kill', 'spider', 'past', 'why', 'start', 'site', 'widow', 'future', 'black', 'gluing', 'stop', '?', 'present', 'male']"
False,2021-11-29T03:03:02.000Z,en,Watched Black Widow today. I very much enjoyed it. Kept imagining @choochoobear in Red Guardian cosplay. Amazing climatic fight/escape/explosions. I am entertained.,1465154307095990276,,"['climatic', 'entertained', 'imagining', 'red', 'cosplay', 'amazing', 'widow', 'watched', 'black', 'enjoyed', 'guardian', 'kept', 'today', 'fight/escape/explosions', 'much']"
False,2021-11-29T03:01:53.000Z,en,"Congrats Disney+, it's been 40 minutes since I started trying to watch Black Widow in English and I'm just giving up.

I can change the audio and captions to any language *except* English (which it says is unavailable)",1465154017248649226,,"['since', '(', 'minute', 'english', 'congrats', 'started', ')', 'unavailable', 'except', 'language', 'which', '40', '*', 'giving', 'I', 'caption', 'say', 'watch', 'widow', 'black', 'audio', 'trying', 'disney+', 'change']"
False,2021-11-29T02:59:42.000Z,en,Black Widow https://t.co/wgYSr89WQW #BlackWidow,1465153465290797059,,"['widow', 'black']"
False,2021-11-29T02:58:46.000Z,es,"black widow, alicia en el país de las maravillas y a través del espejo. https://t.co/jPncQiXpLI",1465153230661292038,quoted,"['espejo', 'de', 'alicia', 'la', 'del', 'widow', 'el', 'black', 'pais', 'trave', 'maravilla', 'en']"
False,2021-11-29T02:57:52.000Z,en,@newsmax Pelosi looks like a Black Widow coaxing her next mate.,1465153004370288641,replied_to,"['mate', 'next', 'look', 'widow', 'coaxing', 'like', 'black', 'pelosi']"
False,2021-11-29T02:54:08.000Z,en,"So today I finally watched the Black Widow movie, the first ep of Falcon and the Winter Soldier, and both eps of Hawkeye. I had put my Marvel impulses away for a while but was in the mood today, I guess.",1465152064737193988,,"['marvel', 'soldier', 'mood', 'away', 'first', 'today', 'put', 'watched', 'hawkeye', 'movie', 'impulse', 'eps', 'widow', 'ep', 'black', 'finally', 'falcon', 'guess', 'winter']"
False,2021-11-29T02:54:04.000Z,en,"That would be so cool. Here in Best Buy (I'm in Canada if that matters), I saw these Black Widow Blu-Rays with red cases so hopefully that can happen again with The Batman. https://t.co/Cu9OjCHZQs https://t.co/QRQ85AM6Ax",1465152048714985477,quoted,"['would', 'case', 'cool', '(', 'buy', 'canada', ')', 'red', 'best', 'blu', 'matter', 'happen', 'ray', 'I', 'hopefully', 'batman', 'widow', 'black', 'saw']"
False,2021-11-29T02:52:25.000Z,en,@AjepArts @March4th2022 I went to Best Buy once last month and they had these Black Widow Blu-Rays with red cases so they could do red cases for The Batman too. https://t.co/vd44mijX7m,1465151634519085059,replied_to,"['ray', 'red', 'case', 'could', 'last', 'best', 'month', 'blu', 'batman', 'went', 'widow', 'black', 'buy']"
False,2021-11-29T02:50:22.000Z,en,Still bitter one of my colleagues spoiled me for Endgame. Rilek2 je dia cakap : Man....tony stark mati...black widow pun mati....,1465151119219249153,,"['still', 'tony', 'colleague', 'one', 'mati', 'endgame', 'man', 'rilek2', 'stark', 'widow', 'cakap', 'black', 'spoiled', 'je', 'bitter', 'dia', 'pun']"
False,2021-11-29T02:50:21.000Z,en,"I rated Black Widow (2021) 7/10  #IMDb https://t.co/CaJbKDHvm4 ‘wasn’t bad, lot of action. I’m biased because I’m just not a fan of the minor heroes. Lot of butts in this one. Lot of long choreographed fight scenes. They are getting old. MAJOR spoilers at the end credits ugh’",1465151113880031235,,"['7/10', 'rated', '(', 'widow', 'black', ')', '2021']"
False,2021-11-29T02:49:01.000Z,en,"#KindleDeal! For you #comics lovers, there are tons of @Marvel Epic collections on sale for just $3.99 each. Tons to choose from! #ad #amreading https://t.co/C1M8qLqjNR https://t.co/OvOgH97oOn",1465150777949831168,,"['epic', 'ton', '3', 'sale', '!', 'lover', '$', '99', 'choose', 'from', 'collection']"
False,2021-11-29T02:47:28.000Z,en,watching black widow for the first time,1465150389850759169,,"['time', 'widow', 'black', 'watching', 'first']"
False,2021-11-29T02:46:58.000Z,en,@hyukafloo te metiste con black widow,1465150264713695234,replied_to,"['metiste', 'con', 'widow', 'black', 'te']"
False,2021-11-29T02:45:28.000Z,en,@27Zawag That sounds so fun!!! I usually just take my dad but starting with black widow I started inviting some friends and I decided to invite a bunch of friends who arent even that into marvel to come see NWH and they all agreed so that’s fun lol,1465149886115065860,replied_to,"['invite', 'marvel', 'bunch', 'decided', 'even', 'dad', 'lol', 'started', 'sound', 'usually', 'starting', 'inviting', '!', 'fun', 'agreed', 'nwh', 'friend', 'widow', 'black', 'come', 'see', 'take']"
False,2021-11-29T02:45:14.000Z,es,"@srtalee A mi mientras no me maten a Black Widow en los comics, todo bien. Como que las películas son un chicle noma, jejejeje…
Aún no perdono a la DC por haber matado al gran Ted Kord (Blue Beetle). Y si hay alguien a quien realmente odio con todo mi ser, es a Maxwell Lord.",1465149825276530690,replied_to,"['un', 'ser', 'como', 'que', '(', 'son', 'odio', 'lord', 'comic', 'quien', 'kord', 'matado', 'en', 'perdono', 'la', 'realmente', 'los', 'por', 'con', 'la', 'maten', 'al', 'ted', 'blue', 'todo', 'jejejeje', ')', 'haber', 'peliculas', 'gran', 'alguien', 'noma', 'chicle', 'bien', 'mientras', 'mi', 'beetle', 'aun', 'maxwell', 'e', 'widow', 'dc', 'black', 'si', 'hay']"
False,2021-11-29T02:44:25.000Z,en,"""I- why-""

Confused black widow squeaks https://t.co/BW4TrmW5J3",1465149621731303439,quoted,"['confused', 'black', 'widow', 'squeak']"
False,2021-11-29T02:44:03.000Z,en,"@JimmyBallgme420 Touched 240 with the real monster and steadily was at 210 with the Black Widow ghost

they both feel solid",1465149526868733957,replied_to,"['solid', '240', '210', 'widow', 'touched', 'black', 'ghost', 'feel', 'monster', 'real', 'steadily']"
